TID;Time;Activity
1260;07:37;Added to queue 1
2123;07:37;Added to queue 1
2286;07:37;Added to queue 1
1606;07:38;Added to queue 1
829;07:39;Added to queue 1
327;07:40;Added to queue 1
770;07:40;Added to queue 1
1921;07:40;Added to queue 1
112;07:41;Added to queue 1
1149;07:41;Added to queue 1
1682;07:41;Added to queue 1
2310;07:41;Added to queue 1
2444;07:43;Added to queue 1
1389;07:44;Added to queue 1
2865;07:44;Added to queue 1
205;07:45;Added to queue 1
772;07:45;Added to queue 1
1629;07:45;Added to queue 1
1667;07:45;Added to queue 1
2798;07:46;Added to queue 1
1995;07:47;Added to queue 1
2994;07:47;Added to queue 1
3030;07:47;Added to queue 1
428;07:48;Added to queue 1
446;07:48;Added to queue 1
3027;07:48;Added to queue 1
704;07:49;Added to queue 1
718;07:49;Added to queue 1
412;07:50;Added to queue 1
671;07:50;Added to queue 1
1969;07:50;Added to queue 1
553;07:51;Added to queue 1
1018;07:51;Added to queue 1
396;07:52;Added to queue 1
540;07:53;Added to queue 1
928;07:53;Added to queue 1
1599;07:53;Added to queue 1
2563;07:53;Added to queue 1
1399;07:54;Added to queue 1
3015;07:54;Added to queue 1
294;07:55;Added to queue 1
1480;07:55;Added to queue 1
1865;07:55;Added to queue 1
1930;07:55;Added to queue 1
635;07:56;Added to queue 1
1079;07:56;Added to queue 1
2001;07:56;Added to queue 1
2139;07:56;Added to queue 1
3006;07:56;Added to queue 1
653;07:57;Added to queue 1
1154;07:57;Added to queue 1
1267;07:57;Added to queue 1
1763;07:57;Added to queue 1
1984;07:57;Added to queue 1
2445;07:59;Added to queue 1
368;08:00;Added to queue 1
1250;08:00;Added to queue 1
2696;08:00;Added to queue 1
470;08:01;Added to queue 1
610;08:01;Added to queue 1
1049;08:01;Added to queue 1
2424;08:01;Added to queue 1
2477;08:01;Added to queue 1
2549;08:01;Added to queue 1
2763;08:01;Added to queue 1
701;08:03;Added to queue 1
1935;08:03;Added to queue 1
2261;08:03;Added to queue 1
2924;08:03;Added to queue 1
1107;08:04;Added to queue 1
2044;08:04;Added to queue 1
529;08:05;Added to queue 1
805;08:05;Added to queue 1
1570;08:05;Added to queue 1
2028;08:05;Added to queue 1
2518;08:05;Added to queue 1
2829;08:05;Added to queue 1
1321;08:06;Added to queue 1
1461;08:06;Added to queue 1
1938;08:06;Added to queue 1
2355;08:07;Added to queue 1
1849;08:08;Added to queue 1
2073;08:08;Added to queue 1
2685;08:08;Added to queue 1
1668;08:09;Added to queue 1
160;08:10;Added to queue 1
403;08:10;Added to queue 1
1311;08:10;Added to queue 1
240;08:11;Added to queue 1
3009;08:11;Added to queue 1
365;08:12;Added to queue 1
2213;08:12;Added to queue 1
2534;08:12;Added to queue 1
2577;08:12;Added to queue 1
724;08:13;Added to queue 1
1406;08:13;Added to queue 1
2568;08:13;Added to queue 1
269;08:14;Added to queue 1
1933;08:14;Added to queue 1
2545;08:15;Added to queue 1
397;08:17;Added to queue 1
1985;08:17;Added to queue 1
2191;08:17;Added to queue 1
912;08:19;Added to queue 1
2113;08:20;Added to queue 1
2748;08:20;Added to queue 1
2163;08:21;Added to queue 1
2195;08:22;Added to queue 1
2388;08:22;Added to queue 1
976;08:23;Added to queue 1
1906;08:23;Added to queue 1
1029;08:24;Added to queue 1
2901;08:24;Added to queue 1
296;08:25;Added to queue 1
1848;08:26;Added to queue 1
2489;08:26;Added to queue 1
2860;08:26;Added to queue 1
933;08:27;Added to queue 1
980;08:27;Added to queue 1
2672;08:27;Added to queue 1
1404;08:28;Added to queue 1
2533;08:28;Added to queue 1
597;08:30;Added to queue 1
961;08:30;Added to queue 1
1097;08:30;Added to queue 1
2013;08:30;Added to queue 1
2102;08:30;Added to queue 1
2399;08:33;Added to queue 1
640;08:34;Added to queue 1
2405;08:35;Added to queue 1
304;08:36;Added to queue 1
1791;08:36;Added to queue 1
2103;08:36;Added to queue 1
167;08:37;Added to queue 1
2332;08:37;Added to queue 1
2418;08:37;Added to queue 1
351;08:38;Added to queue 1
667;08:38;Added to queue 1
869;08:39;Added to queue 1
1052;08:39;Added to queue 1
1227;08:39;Added to queue 1
1289;08:39;Added to queue 1
1312;08:39;Added to queue 1
3031;08:39;Added to queue 1
1243;08:40;Added to queue 1
2682;08:40;Added to queue 1
2576;08:41;Added to queue 1
1947;08:42;Added to queue 1
2923;08:42;Added to queue 1
818;08:43;Added to queue 1
1268;08:43;Added to queue 1
1741;08:43;Added to queue 1
2422;08:43;Added to queue 1
1638;08:44;Added to queue 1
1826;08:45;Added to queue 1
2384;08:45;Added to queue 1
501;08:46;Added to queue 1
921;08:46;Added to queue 1
1987;08:46;Added to queue 1
2230;08:46;Added to queue 1
2522;08:46;Added to queue 1
253;08:47;Added to queue 1
568;08:47;Added to queue 1
2908;08:47;Added to queue 1
579;08:48;Added to queue 1
1709;08:48;Added to queue 1
1181;08:49;Added to queue 1
2162;08:49;Added to queue 1
1692;08:50;Added to queue 1
910;08:51;Added to queue 1
930;08:51;Added to queue 1
2185;08:51;Added to queue 1
449;08:52;Added to queue 1
916;08:52;Added to queue 1
1174;08:52;Added to queue 1
963;08:53;Added to queue 1
713;08:54;Added to queue 1
186;08:55;Added to queue 1
2101;08:55;Added to queue 1
2174;08:55;Added to queue 1
2259;08:56;Added to queue 1
2979;08:56;Added to queue 1
3002;08:56;Added to queue 1
1899;08:57;Added to queue 1
2035;08:57;Added to queue 1
334;08:58;Added to queue 1
532;08:58;Added to queue 1
833;08:58;Added to queue 1
1338;08:58;Added to queue 1
1737;08:58;Added to queue 1
2823;08:59;Added to queue 1
3004;08:59;Added to queue 1
292;09:00;Added to queue 1
554;09:00;Added to queue 1
187;09:02;Added to queue 1
1177;09:02;Added to queue 1
1588;09:02;Added to queue 1
2467;09:02;Added to queue 1
2757;09:03;Added to queue 1
513;09:04;Added to queue 1
643;09:04;Added to queue 1
799;09:05;Added to queue 1
1223;09:05;Added to queue 1
230;09:06;Added to queue 1
243;09:08;Added to queue 1
779;09:08;Added to queue 1
2015;09:08;Added to queue 1
1102;09:09;Added to queue 1
2712;09:09;Added to queue 1
2808;09:09;Added to queue 1
2972;09:11;Added to queue 1
2019;09:12;Added to queue 1
2357;09:12;Added to queue 1
2733;09:13;Added to queue 1
1110;09:14;Added to queue 1
2345;09:14;Added to queue 1
2805;09:14;Added to queue 1
1015;09:15;Added to queue 1
2301;09:15;Added to queue 1
1088;09:16;Added to queue 1
217;09:18;Added to queue 1
2821;09:18;Added to queue 1
1320;09:19;Added to queue 1
1475;09:19;Added to queue 1
2789;09:20;Added to queue 1
1098;09:21;Added to queue 1
1770;09:21;Added to queue 1
755;09:22;Added to queue 1
2648;09:22;Added to queue 1
1834;09:23;Added to queue 1
1196;09:24;Added to queue 1
1886;09:24;Added to queue 1
948;09:26;Added to queue 1
144;09:30;Added to queue 1
749;09:30;Added to queue 1
1059;09:30;Added to queue 1
1542;09:30;Added to queue 1
2635;09:30;Added to queue 1
1113;09:31;Added to queue 1
775;09:32;Added to queue 1
2311;09:32;Added to queue 1
2095;09:34;Added to queue 1
366;09:35;Added to queue 1
462;09:35;Added to queue 1
1654;09:36;Added to queue 1
344;09:37;Added to queue 1
1393;09:38;Added to queue 1
2134;09:38;Added to queue 1
2960;09:38;Added to queue 1
1751;09:39;Added to queue 1
2514;09:39;Added to queue 1
2106;09:40;Added to queue 1
2432;09:40;Added to queue 1
2490;09:40;Added to queue 1
2761;09:40;Added to queue 1
549;09:41;Added to queue 1
1544;09:41;Added to queue 1
2827;09:41;Added to queue 1
3003;09:41;Added to queue 1
1083;09:42;Added to queue 1
103;09:43;Added to queue 1
1432;09:43;Added to queue 1
541;09:44;Added to queue 1
665;09:44;Added to queue 1
116;09:45;Added to queue 1
2466;09:45;Added to queue 1
2173;09:46;Added to queue 1
2740;09:46;Added to queue 1
2802;09:47;Added to queue 1
420;09:48;Added to queue 1
2255;09:48;Added to queue 1
2406;09:48;Added to queue 1
2886;09:48;Added to queue 1
995;09:49;Added to queue 1
2322;09:49;Added to queue 1
303;09:50;Added to queue 1
2902;09:50;Added to queue 1
543;09:51;Added to queue 1
1577;09:51;Added to queue 1
2588;09:51;Added to queue 1
336;09:52;Added to queue 1
766;09:52;Added to queue 1
1292;09:52;Added to queue 1
2227;09:52;Added to queue 1
2787;09:52;Added to queue 1
2920;09:52;Added to queue 1
880;09:53;Added to queue 1
1118;09:53;Added to queue 1
3058;09:53;Added to queue 1
1582;09:54;Added to queue 1
762;09:55;Added to queue 1
896;09:55;Added to queue 1
354;09:56;Added to queue 1
1749;09:56;Added to queue 1
1902;09:56;Added to queue 1
2049;09:56;Added to queue 1
2279;09:56;Added to queue 1
2473;09:56;Added to queue 1
1408;09:57;Added to queue 1
581;09:58;Added to queue 1
2565;09:58;Added to queue 1
1503;09:59;Added to queue 1
2893;09:59;Added to queue 1
362;10:00;Matched
2721;10:00;Matched
291;10:00;Matched
1270;10:00;Matched
1566;10:00;Matched
1662;10:00;Matched
1781;10:00;Matched
2172;10:00;Matched
2292;10:00;Matched
897;10:00;Matched
1019;10:00;Matched
1103;10:00;Matched
2181;10:00;Matched
1114;10:00;Matched
2136;10:00;Matched
159;10:00;Matched
1343;10:00;Matched
695;10:00;Matched
1060;10:00;Matched
1552;10:00;Matched
352;10:00;Matched
2747;10:00;Matched
1218;10:00;Matched
2843;10:00;Matched
418;10:00;Matched
2610;10:00;Matched
2751;10:00;Matched
645;10:00;Matched
475;10:00;Matched
644;10:00;Matched
899;10:00;Matched
1056;10:00;Matched
2182;10:00;Matched
406;10:00;Matched
573;10:00;Matched
1040;10:00;Matched
1167;10:00;Matched
1512;10:00;Matched
2165;10:00;Matched
1253;10:00;Matched
476;10:00;Matched
661;10:00;Matched
2507;10:00;Matched
2201;10:00;Matched
1188;10:00;Matched
629;10:00;Matched
323;10:00;Matched
1847;10:00;Matched
1314;10:00;Matched
586;10:00;Matched
1551;10:00;Matched
784;10:00;Matched
1341;10:00;Matched
654;10:00;Matched
1653;10:00;Matched
2043;10:00;Matched
472;10:00;Matched
2278;10:00;Matched
2922;10:00;Matched
1866;10:00;Matched
650;10:00;Matched
2302;10:00;Matched
1828;10:00;Matched
2262;10:00;Matched
2501;10:00;Matched
1216;10:00;Matched
3010;10:00;Matched
3005;10:00;Matched
558;10:00;Matched
2555;10:00;Matched
2998;10:00;Matched
1777;10:00;Matched
2776;10:00;Matched
2570;10:00;Matched
158;10:00;Matched
2815;10:00;Matched
2609;10:00;Matched
1246;10:00;Matched
1875;10:00;Matched
2546;10:00;Matched
747;10:00;Matched
826;10:00;Matched
2556;10:00;Matched
295;10:00;Matched
1918;10:00;Matched
2659;10:00;Matched
714;10:00;Matched
118;10:00;Matched
740;10:00;Matched
2658;10:00;Matched
702;10:00;Matched
1706;10:00;Matched
1263;10:00;Matched
2142;10:00;Matched
2264;10:00;Matched
2660;10:00;Matched
2752;10:00;Matched
1096;10:00;Matched
574;10:00;Matched
1681;10:00;Matched
3007;10:00;Matched
1876;10:00;Matched
1132;10:00;Matched
117;10:00;Matched
2967;10:00;Matched
1171;10:00;Matched
2921;10:00;Matched
133;10:00;Matched
1958;10:00;Matched
3022;10:00;Matched
2171;10:00;Matched
919;10:00;Matched
157;10:00;Matched
900;10:00;Matched
1813;10:00;Matched
1221;10:00;Matched
361;10:00;Matched
2997;10:00;Matched
234;10:00;Matched
312;10:00;Matched
1394;10:00;Matched
2141;10:00;Matched
630;10:00;Matched
659;10:00;Matched
1405;10:00;Matched
1309;10:00;Matched
2502;10:00;Matched
2941;10:00;Matched
2159;10:00;Matched
2758;10:00;Matched
2627;10:00;Matched
1412;10:00;Matched
1104;10:00;Matched
1691;10:00;Matched
1568;10:00;Matched
2296;10:00;Matched
2423;10:00;Matched
1981;10:00;Matched
646;10:00;Matched
800;10:00;Matched
960;10:00;Matched
787;10:00;Matched
2122;10:00;Matched
760;10:00;Matched
1882;10:00;Matched
134;10:00;Matched
1228;10:00;Matched
284;10:00;Matched
1187;10:00;Matched
1332;10:00;Matched
2816;10:00;Matched
2135;10:00;Matched
1342;10:00;Matched
1168;10:00;Matched
2619;10:00;Matched
1936;10:00;Matched
300;10:00;Matched
1055;10:00;Matched
1310;10:00;Matched
2705;10:00;Matched
1827;10:00;Matched
1948;10:00;Matched
324;10:00;Matched
2160;10:00;Matched
1917;10:00;Matched
979;10:00;Matched
1768;10:00;Matched
1957;10:00;Matched
2550;10:00;Matched
739;10:00;Matched
1381;10:00;Matched
3057;10:00;Matched
1511;10:00;Matched
2229;10:00;Matched
2573;10:00;Matched
557;10:00;Matched
1693;10:00;Matched
2718;10:00;Matched
2788;10:00;Matched
1841;10:00;Matched
1313;10:00;Matched
1694;10:00;Matched
1660;10:00;Matched
585;10:00;Matched
627;10:00;Matched
1561;10:00;Matched
817;10:00;Matched
803;10:00;Matched
2717;10:00;Matched
2368;10:00;Matched
1016;10:00;Matched
1256;10:00;Matched
2677;10:00;Matched
2735;10:00;Matched
2876;10:00;Matched
511;10:00;Matched
2245;10:00;Matched
165;10:00;Matched
2620;10:00;Matched
2783;10:00;Matched
1095;10:00;Matched
2290;10:00;Matched
2426;10:00;Matched
715;10:00;Matched
1823;10:00;Matched
2784;10:00;Matched
405;10:00;Matched
2569;10:00;Matched
1915;10:00;Matched
218;10:00;Matched
1857;10:00;Matched
1259;10:00;Matched
783;10:00;Matched
1872;10:00;Matched
2720;10:00;Matched
748;10:00;Matched
2875;10:00;Matched
489;10:00;Matched
166;10:00;Matched
502;10:00;Matched
639;10:00;Matched
1778;10:00;Matched
1217;10:00;Matched
2722;10:00;Matched
771;10:00;Matched
1254;10:00;Matched
1374;10:00;Matched
898;10:00;Matched
1426;10:00;Matched
2564;10:00;Matched
3001;10:00;Matched
1769;10:00;Matched
2657;10:00;Matched
2277;10:00;Matched
2678;10:00;Matched
1458;10:00;Matched
660;10:00;Matched
759;10:00;Matched
996;10:00;Matched
1340;10:00;Matched
1344;10:00;Matched
1339;10:00;Matched
959;10:00;Matched
2080;10:00;Matched
2719;10:00;Matched
1020;10:00;Matched
2508;10:00;Matched
815;10:00;Matched
2246;10:00;Matched
1352;10:00;Matched
2834;10:00;Matched
761;10:00;Matched
471;10:00;Matched
1150;10:00;Matched
825;10:00;Matched
2295;10:00;Matched
1782;10:00;Matched
628;10:00;Matched
2628;10:00;Matched
3021;10:00;Matched
179;10:00;Matched
1050;10:00;Matched
804;10:00;Matched
517;10:00;Matched
2474;10:00;Matched
2833;10:00;Matched
920;10:00;Matched
716;10:00;Matched
1183;10:00;Matched
2934;10:00;Matched
1457;10:00;Matched
1351;10:00;Matched
1172;10:00;Matched
2451;10:00;Matched
2574;10:00;Matched
1881;10:00;Matched
1929;10:00;Matched
780;10:00;Matched
1565;10:00;Matched
1986;10:00;Matched
2346;10:00;Matched
2736;10:00;Matched
1767;10:00;Matched
2291;10:00;Matched
3034;10:00;Matched
1382;10:00;Matched
816;10:00;Matched
2002;10:00;Matched
2260;10:00;Matched
1205;10:00;Matched
1184;10:00;Matched
355;10:00;Matched
2166;10:00;Matched
1039;10:00;Matched
185;10:00;Matched
233;10:00;Matched
914;10:00;Matched
1824;10:00;Matched
3033;10:00;Matched
975;10:00;Matched
2764;10:00;Matched
911;10:00;Matched
1538;10:00;Matched
518;10:00;Matched
1637;10:00;Matched
1131;10:00;Matched
1425;10:00;Matched
3008;10:00;Matched
2824;10:00;Matched
3053;10:00;Matched
244;10:00;Matched
1858;10:00;Matched
649;10:00;Matched
417;10:00;Matched
2263;10:00;Matched
2468;10:00;Matched
913;10:00;Matched
2079;10:00;Matched
2521;10:00;Matched
1390;10:00;Matched
180;10:00;Matched
2706;10:00;Matched
2681;10:00;Matched
311;10:00;Matched
1871;10:00;Matched
283;10:00;Matched
2121;10:00;Matched
2244;10:00;Matched
788;10:00;Matched
1814;10:00;Matched
2517;10:00;Matched
672;10:00;Matched
3054;10:00;Matched
542;10:00;Matched
2367;10:00;Matched
1562;10:00;Matched
696;10:00;Matched
2775;10:00;Matched
1331;10:00;Matched
1970;10:00;Matched
2358;10:00;Matched
1245;10:00;Matched
239;10:00;Matched
1411;10:00;Matched
2452;10:00;Matched
927;10:00;Matched
445;10:00;Matched
2289;10:00;Matched
1182;10:00;Matched
1373;10:00;Matched
1403;10:00;Matched
1982;10:00;Matched
206;10:00;Matched
1712;10:00;Matched
1750;10:00;Matched
1206;10:00;Matched
1916;10:00;Matched
2566;10:00;Matched
367;10:00;Matched
1537;10:00;Matched
1255;10:00;Matched
2243;10:00;Matched
2425;10:00;Matched
299;10:00;Matched
1842;10:00;Matched
2971;10:00;Matched
1659;10:00;Matched
1215;10:00;Matched
2844;10:00;Matched
2762;10:00;Matched
1222;10:00;Matched
1269;10:00;Matched
356;10:00;Matched
512;10:00;Matched
1661;10:00;Matched
2202;10:00;Matched
2639;10:00;Matched
1264;10:00;Matched
2640;10:00;Matched
2968;10:00;Matched
530;10:00;Matched
662;10:00;Matched
806;10:00;Matched
1567;10:00;Matched
1934;10:00;Matched
1705;10:00;Matched
2942;10:00;Matched
580;10:00;Matched
1711;10:00;Matched
2933;10:00;Matched
427;10:00;Matched
1249;10:00;Matched
490;10:00;Matched
1260;10:00;Matched
1149;10:00;Matched
1682;10:00;Matched
1389;10:00;Matched
205;10:00;Matched
772;10:00;Matched
1667;10:00;Matched
428;10:00;Matched
446;10:00;Matched
671;10:00;Matched
1969;10:00;Matched
553;10:00;Matched
928;10:00;Matched
2563;10:00;Matched
1865;10:00;Matched
1930;10:00;Matched
2001;10:00;Matched
3006;10:00;Matched
653;10:00;Matched
1267;10:00;Matched
368;10:00;Matched
1250;10:00;Matched
1049;10:00;Matched
2424;10:00;Matched
2549;10:00;Matched
2763;10:00;Matched
701;10:00;Matched
1935;10:00;Matched
2261;10:00;Matched
2924;10:00;Matched
2044;10:00;Matched
529;10:00;Matched
805;10:00;Matched
2518;10:00;Matched
1668;10:00;Matched
160;10:00;Matched
1311;10:00;Matched
240;10:00;Matched
3009;10:00;Matched
365;10:00;Matched
2534;10:00;Matched
1406;10:00;Matched
1933;10:00;Matched
2545;10:00;Matched
1985;10:00;Matched
912;10:00;Matched
2748;10:00;Matched
976;10:00;Matched
2901;10:00;Matched
296;10:00;Matched
1848;10:00;Matched
2489;10:00;Matched
980;10:00;Matched
1404;10:00;Matched
2533;10:00;Matched
1097;10:00;Matched
2102;10:00;Matched
640;10:00;Matched
2405;10:00;Matched
304;10:00;Matched
351;10:00;Matched
1227;10:00;Matched
1312;10:00;Matched
2682;10:00;Matched
1947;10:00;Matched
2923;10:00;Matched
818;10:00;Matched
1268;10:00;Matched
1638;10:00;Matched
501;10:00;Matched
2230;10:00;Matched
2522;10:00;Matched
579;10:00;Matched
1181;10:00;Matched
1692;10:00;Matched
713;10:00;Matched
186;10:00;Matched
2101;10:00;Matched
2174;10:00;Matched
2259;10:00;Matched
3002;10:00;Matched
2823;10:00;Matched
3004;10:00;Matched
292;10:00;Matched
554;10:00;Matched
2467;10:00;Matched
2757;10:00;Matched
643;10:00;Matched
799;10:00;Matched
243;10:00;Matched
779;10:00;Matched
2972;10:00;Matched
2357;10:00;Matched
2345;10:00;Matched
1015;10:00;Matched
2301;10:00;Matched
217;10:00;Matched
1098;10:00;Matched
1770;10:00;Matched
1059;10:00;Matched
1113;10:00;Matched
366;10:00;Matched
1654;10:00;Matched
1393;10:00;Matched
2490;10:00;Matched
2761;10:00;Matched
3003;10:00;Matched
541;10:00;Matched
2173;10:00;Matched
2406;10:00;Matched
995;10:00;Matched
303;10:00;Matched
2902;10:00;Matched
2787;10:00;Matched
3058;10:00;Matched
762;10:00;Matched
1749;10:00;Matched
2473;10:00;Matched
2565;10:00;Matched
1812;10:00;Matched
1811;10:00;Matched
2483;10:00;Matched
2484;10:00;Matched
362;10:00;Added to queue 2
361;10:00;Added to queue 2
2721;10:00;Settled successful
2722;10:00;Settled successful
291;10:00;Settled successful
292;10:00;Settled successful
1270;10:00;Settled successful
1269;10:00;Settled successful
1566;10:00;Settled successful
1565;10:00;Settled successful
1662;10:00;Settled successful
1661;10:00;Settled successful
1781;10:00;Settled successful
1782;10:00;Settled successful
2172;10:00;Settled successful
2171;10:00;Settled successful
2292;10:00;Added to queue 2
2291;10:00;Added to queue 2
897;10:00;Settled successful
898;10:00;Settled successful
1019;10:00;Settled successful
