TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;Starttime
836;2024-01-01 08:48:09;11071226.8;4;0;3;0;956;2024-01-01 17:30:57
1652;2024-01-01 17:30:51;11071226.8;3;4;4;4;956;2024-01-01 17:30:57
1623;2024-01-01 17:11:21;95985300.72;1;2;4;2;380;2024-01-01 17:30:58
1653;2024-01-01 17:30:52;95985300.72;4;0;1;0;380;2024-01-01 17:30:58
186;2024-01-01 02:42:00;33631114.29;3;0;1;0;51;2024-01-01 17:31:01
1648;2024-01-01 17:28:10;33631114.29;1;4;3;4;51;2024-01-01 17:31:01
1157;2024-01-01 12:20:16;93204024.72;3;2;1;2;387;2024-01-01 17:31:02
1470;2024-01-01 15:43:22;93204024.72;1;0;3;0;387;2024-01-01 17:31:02
1149;2024-01-01 12:16:24;95638330.16;5;4;3;4;156;2024-01-01 17:31:19
1654;2024-01-01 17:31:13;95638330.16;3;0;5;0;156;2024-01-01 17:31:19
638;2024-01-01 06:59:35;64456057.18;5;0;1;0;108;2024-01-01 17:32:58
1656;2024-01-01 17:32:52;64456057.18;1;1;5;1;108;2024-01-01 17:32:58
1485;2024-01-01 15:51:52;58313629.47;3;2;5;2;621;2024-01-01 17:32:59
1657;2024-01-01 17:32:53;58313629.47;5;0;3;0;621;2024-01-01 17:32:59
1010;2024-01-01 10:42:18;73013779.26;5;2;1;2;351;2024-01-01 17:33:02
1620;2024-01-01 17:08:43;73013779.26;1;0;5;0;351;2024-01-01 17:33:02
91;2024-01-01 02:02:50;61058440.95;4;1;2;1;664;2024-01-01 17:33:23
1658;2024-01-01 17:33:17;61058440.95;2;0;4;0;664;2024-01-01 17:33:23
390;2024-01-01 04:30:43;99453198.03;4;0;3;0;857;2024-01-01 17:33:37
1659;2024-01-01 17:33:31;99453198.03;3;3;4;3;857;2024-01-01 17:33:37
160;2024-01-01 02:30:54;123084163.47;3;0;2;0;620;2024-01-01 17:33:41
1626;2024-01-01 17:12:06;123084163.47;2;3;3;3;620;2024-01-01 17:33:41
1369;2024-01-01 14:34:08;13269323.94;2;0;1;0;65;2024-01-01 17:33:41
1660;2024-01-01 17:33:35;13269323.94;1;2;2;2;65;2024-01-01 17:33:41
1295;2024-01-01 13:43:22;41182558.9;5;0;2;0;409;2024-01-01 17:33:51
1661;2024-01-01 17:33:45;41182558.9;2;3;5;3;409;2024-01-01 17:33:51
1361;2024-01-01 14:29:14;63447739.57;1;2;5;2;367;2024-01-01 17:33:53
1662;2024-01-01 17:33:47;63447739.57;5;0;1;0;367;2024-01-01 17:33:53
384;2024-01-01 04:26:51;101345488.42;1;0;5;0;87;2024-01-01 17:33:57
1524;2024-01-01 16:14:52;101345488.42;5;4;1;4;87;2024-01-01 17:33:57
106;2024-01-01 02:07:44;30491840.55;5;1;3;1;845;2024-01-01 17:34:49
1665;2024-01-01 17:34:43;30491840.55;3;0;5;0;845;2024-01-01 17:34:49
328;2024-01-01 03:55:18;61642845.45;5;0;1;0;715;2024-01-01 17:35:05
1668;2024-01-01 17:34:59;61642845.45;1;3;5;3;715;2024-01-01 17:35:05
1427;2024-01-01 15:13:21;63995661.72;5;0;4;0;625;2024-01-01 17:35:07
1669;2024-01-01 17:35:01;63995661.72;4;2;5;2;625;2024-01-01 17:35:07
953;2024-01-01 10:04:46;56636403.32;2;3;4;3;515;2024-01-01 17:35:19
1670;2024-01-01 17:35:13;56636403.32;4;0;2;0;515;2024-01-01 17:35:19
1022;2024-01-01 10:49:22;102971716.21;2;1;4;1;608;2024-01-01 17:35:45
1672;2024-01-01 17:35:39;102971716.21;4;0;2;0;608;2024-01-01 17:35:45
792;2024-01-01 08:24:15;23171376.31;5;0;1;0;151;2024-01-01 17:35:53
1673;2024-01-01 17:35:47;23171376.31;1;1;5;1;151;2024-01-01 17:35:53
681;2024-01-01 07:21:46;14988230.72;3;3;5;3;858;2024-01-01 17:36:51
1676;2024-01-01 17:36:45;14988230.72;5;0;3;0;858;2024-01-01 17:36:51
1029;2024-01-01 10:53:29;20140132.77;3;0;4;0;508;2024-01-01 17:36:55
1667;2024-01-01 17:34:59;20140132.77;4;2;3;2;508;2024-01-01 17:36:55
1283;2024-01-01 13:35:36;58157265.57;1;0;3;0;722;2024-01-01 17:37:46
1680;2024-01-01 17:37:40;58157265.57;3;4;1;4;722;2024-01-01 17:37:46
839;2024-01-01 08:50:59;43279669.22;3;0;4;0;478;2024-01-01 17:37:50
1663;2024-01-01 17:33:52;43279669.22;4;3;3;3;478;2024-01-01 17:37:50
1372;2024-01-01 14:38:14;10613522.17;2;4;3;4;319;2024-01-01 17:37:50
1678;2024-01-01 17:37:00;10613522.17;3;0;2;0;319;2024-01-01 17:37:50
1562;2024-01-01 16:33:44;34752965.06;2;0;1;0;597;2024-01-01 17:39:48
1682;2024-01-01 17:39:42;34752965.06;1;3;2;3;597;2024-01-01 17:39:48
1633;2024-01-01 17:15:39;66558868.8;5;1;4;1;376;2024-01-01 17:39:58
1683;2024-01-01 17:39:52;66558868.8;4;0;5;0;376;2024-01-01 17:39:58
1426;2024-01-01 15:11:22;38942432.21;5;3;4;3;889;2024-01-01 17:40:02
1684;2024-01-01 17:39:56;38942432.21;4;0;5;0;889;2024-01-01 17:40:02
1639;2024-01-01 17:19:19;29919562.17;5;2;4;2;336;2024-01-01 17:41:36
1686;2024-01-01 17:41:30;29919562.17;4;0;5;0;336;2024-01-01 17:41:36
578;2024-01-01 06:24:23;77610936.57;5;1;4;1;379;2024-01-01 17:42:35
1687;2024-01-01 17:42:29;77610936.57;4;0;5;0;379;2024-01-01 17:42:35
135;2024-01-01 02:19:16;15019335.91;5;0;1;0;314;2024-01-01 17:42:50
1688;2024-01-01 17:42:44;15019335.91;1;2;5;2;314;2024-01-01 17:42:50
965;2024-01-01 10:11:09;24267166.97;1;4;2;4;141;2024-01-01 17:43:37
1690;2024-01-01 17:43:31;24267166.97;2;0;1;0;141;2024-01-01 17:43:37
634;2024-01-01 06:58:37;94062474.23;1;0;2;0;5;2024-01-01 17:43:41
1677;2024-01-01 17:36:51;94062474.23;2;4;1;4;5;2024-01-01 17:43:41
1495;2024-01-01 15:59:58;44009209.06;2;0;5;0;610;2024-01-01 17:44:58
1695;2024-01-01 17:44:52;44009209.06;5;4;2;4;610;2024-01-01 17:44:58
1666;2024-01-01 17:34:48;12961201.38;5;0;1;0;744;2024-01-01 17:45:14
1696;2024-01-01 17:45:08;12961201.38;1;3;5;3;744;2024-01-01 17:45:14
309;2024-01-01 03:42:46;61763077.64;2;0;1;0;681;2024-01-01 17:45:28
1698;2024-01-01 17:45:22;61763077.64;1;2;2;2;681;2024-01-01 17:45:28
278;2024-01-01 03:21:29;69203895.95;1;0;4;0;297;2024-01-01 17:45:32
1692;2024-01-01 17:43:45;69203895.95;4;2;1;2;297;2024-01-01 17:45:32
1250;2024-01-01 13:16:25;5667075.32;5;0;1;0;578;2024-01-01 17:46:06
1699;2024-01-01 17:46:00;5667075.32;1;1;5;1;578;2024-01-01 17:46:06
1585;2024-01-01 16:49:14;25985355.91;2;0;1;0;921;2024-01-01 17:46:18
1700;2024-01-01 17:46:12;25985355.91;1;3;2;3;921;2024-01-01 17:46:18
1197;2024-01-01 12:44:55;49671907.51;3;4;5;4;615;2024-01-01 17:46:29
1701;2024-01-01 17:46:23;49671907.51;5;0;3;0;615;2024-01-01 17:46:29
940;2024-01-01 09:55:55;22548491.15;1;3;3;3;823;2024-01-01 17:46:33
1675;2024-01-01 17:36:24;22548491.15;3;0;1;0;823;2024-01-01 17:46:33
357;2024-01-01 04:08:43;43307493.98;5;3;4;3;577;2024-01-01 17:46:42
1702;2024-01-01 17:46:36;43307493.98;4;0;5;0;577;2024-01-01 17:46:42
1336;2024-01-01 14:15:06;18828539.6;1;1;2;1;634;2024-01-01 17:47:13
1706;2024-01-01 17:47:07;18828539.6;2;0;1;0;634;2024-01-01 17:47:13
959;2024-01-01 10:09:46;37186860.63;5;0;3;0;708;2024-01-01 17:47:26
1708;2024-01-01 17:47:20;37186860.63;3;3;5;3;708;2024-01-01 17:47:26
196;2024-01-01 02:46:40;45906429.0;1;3;3;3;539;2024-01-01 17:47:30
1689;2024-01-01 17:43:28;45906429.0;3;0;1;0;539;2024-01-01 17:47:30
171;2024-01-01 02:35:34;31687360.13;5;0;4;0;96;2024-01-01 17:48:33
1711;2024-01-01 17:48:27;31687360.13;4;3;5;3;96;2024-01-01 17:48:33
1509;2024-01-01 16:08:11;17491252.66;3;0;4;0;946;2024-01-01 17:48:52
1713;2024-01-01 17:48:46;17491252.66;4;1;3;1;946;2024-01-01 17:48:52
398;2024-01-01 04:36:21;73532626.03;2;0;5;0;949;2024-01-01 17:49:12
1714;2024-01-01 17:49:06;73532626.03;5;4;2;4;949;2024-01-01 17:49:12
503;2024-01-01 05:43:36;30188087.09;4;0;2;0;497;2024-01-01 17:49:24
1715;2024-01-01 17:49:18;30188087.09;2;3;4;3;497;2024-01-01 17:49:24
182;2024-01-01 02:40:13;20475605.24;2;0;1;0;184;2024-01-01 17:49:52
1717;2024-01-01 17:49:46;20475605.24;1;1;2;1;184;2024-01-01 17:49:52
640;2024-01-01 06:59:47;100684524.73;5;1;1;1;482;2024-01-01 17:49:56
1596;2024-01-01 16:54:46;100684524.73;1;0;5;0;482;2024-01-01 17:49:56
1590;2024-01-01 16:52:05;8631912.51;5;0;1;0;589;2024-01-01 17:51:44
1720;2024-01-01 17:51:38;8631912.51;1;4;5;4;589;2024-01-01 17:51:44
363;2024-01-01 04:13:43;24292869.92;1;1;5;1;352;2024-01-01 17:51:48
1721;2024-01-01 17:51:42;24292869.92;5;0;1;0;352;2024-01-01 17:51:48
1271;2024-01-01 13:30:02;44856615.33;2;2;5;2;977;2024-01-01 17:53:42
1723;2024-01-01 17:53:36;44856615.33;5;0;2;0;977;2024-01-01 17:53:42
1062;2024-01-01 11:20:18;79919738.48;2;0;1;0;509;2024-01-01 17:53:54
1724;2024-01-01 17:53:48;79919738.48;1;2;2;2;509;2024-01-01 17:53:54
1342;2024-01-01 14:17:49;165462447.36;5;1;1;1;328;2024-01-01 17:53:58
1515;2024-01-01 16:10:50;165462447.36;1;0;5;0;328;2024-01-01 17:53:58
39;2024-01-01 01:39:09;69705803.2;5;3;2;3;262;2024-01-01 17:54:57
1727;2024-01-01 17:54:51;69705803.2;2;0;5;0;262;2024-01-01 17:54:57
1465;2024-01-01 15:39:03;41277403.25;5;0;4;0;30;2024-01-01 17:55:49
1728;2024-01-01 17:55:43;41277403.25;4;2;5;2;30;2024-01-01 17:55:49
430;2024-01-01 04:58:12;56506416.37;1;3;5;3;721;2024-01-01 17:57:12
1731;2024-01-01 17:57:06;56506416.37;5;0;1;0;721;2024-01-01 17:57:12
1328;2024-01-01 14:10:39;28134149.17;5;1;1;1;435;2024-01-01 17:57:16
1730;2024-01-01 17:56:47;28134149.17;1;0;5;0;435;2024-01-01 17:57:16
1096;2024-01-01 11:38:48;9297236.97;2;0;3;0;217;2024-01-01 17:57:19
1732;2024-01-01 17:57:13;9297236.97;3;4;2;4;217;2024-01-01 17:57:19
1474;2024-01-01 15:44:49;50916116.89;2;0;1;0;371;2024-01-01 18:00:36
1737;2024-01-01 18:00:30;50916116.89;1;1;2;1;371;2024-01-01 18:00:36
1591;2024-01-01 16:53:10;46203385.02;4;0;1;0;307;2024-01-01 18:00:37
1738;2024-01-01 18:00:31;46203385.02;1;4;4;4;307;2024-01-01 18:00:37
763;2024-01-01 08:10:37;85843327.27;3;3;1;3;467;2024-01-01 18:00:40
1735;2024-01-01 17:59:34;85843327.27;1;0;3;0;467;2024-01-01 18:00:40
1478;2024-01-01 15:46:34;40335249.55;4;4;3;4;961;2024-01-01 18:00:41
1697;2024-01-01 17:45:15;40335249.55;3;0;4;0;961;2024-01-01 18:00:41
598;2024-01-01 06:34:24;28801927.76;2;0;1;0;533;2024-01-01 18:01:13
1740;2024-01-01 18:01:07;28801927.76;1;1;2;1;533;2024-01-01 18:01:13
356;2024-01-01 04:07:49;44490801.17;5;0;3;0;99;2024-01-01 18:03:52
1744;2024-01-01 18:03:46;44490801.17;3;2;5;2;99;2024-01-01 18:03:52
128;2024-01-01 02:16:49;91625560.66;1;4;3;4;944;2024-01-01 18:03:56
1632;2024-01-01 17:15:05;91625560.66;3;0;1;0;944;2024-01-01 18:03:56
507;2024-01-01 05:44:23;156283785.56;2;3;1;3;460;2024-01-01 18:05:02
1745;2024-01-01 18:04:56;156283785.56;1;0;2;0;460;2024-01-01 18:05:02
897;2024-01-01 09:33:44;106025399.29;2;4;4;4;752;2024-01-01 18:06:20
1747;2024-01-01 18:06:14;106025399.29;4;0;2;0;752;2024-01-01 18:06:20
330;2024-01-01 03:55:32;30313911.64;5;0;4;0;471;2024-01-01 18:07:02
1748;2024-01-01 18:06:56;30313911.64;4;1;5;1;471;2024-01-01 18:07:02
696;2024-01-01 07:31:28;6869627.69;5;0;3;0;308;2024-01-01 18:07:17
1749;2024-01-01 18:07:11;6869627.69;3;1;5;1;308;2024-01-01 18:07:17
1323;2024-01-01 14:07:51;19105652.04;4;2;2;2;967;2024-01-01 18:08:53
1752;2024-01-01 18:08:47;19105652.04;2;0;4;0;967;2024-01-01 18:08:53
343;2024-01-01 04:01:06;62715160.67;3;2;5;2;374;2024-01-01 18:09:03
1753;2024-01-01 18:08:57;62715160.67;5;0;3;0;374;2024-01-01 18:09:03
863;2024-01-01 09:07:47;61384642.54;5;2;3;2;1;2024-01-01 18:09:07
1709;2024-01-01 17:47:27;61384642.54;3;0;5;0;1;2024-01-01 18:09:07
923;2024-01-01 09:46:06;63620615.09;5;1;2;1;195;2024-01-01 18:09:20
1754;2024-01-01 18:09:14;63620615.09;2;0;5;0;195;2024-01-01 18:09:20
412;2024-01-01 04:43:36;9334060.74;3;0;4;0;844;2024-01-01 18:09:30
1756;2024-01-01 18:09:24;9334060.74;4;4;3;4;844;2024-01-01 18:09:30
1522;2024-01-01 16:13:57;38229419.0;2;0;3;0;11;2024-01-01 18:09:48
1757;2024-01-01 18:09:42;38229419.0;3;1;2;1;11;2024-01-01 18:09:48
1225;2024-01-01 12:59:08;39774030.83;3;0;4;0;724;2024-01-01 18:09:52
1750;2024-01-01 18:07:16;39774030.83;4;4;3;4;724;2024-01-01 18:09:52
1472;2024-01-01 15:44:25;78244659.93;1;1;4;1;402;2024-01-01 18:10:14
1758;2024-01-01 18:10:08;78244659.93;4;0;1;0;402;2024-01-01 18:10:14
1317;2024-01-01 14:02:29;29835237.73;1;0;2;0;453;2024-01-01 18:10:18
1755;2024-01-01 18:09:22;29835237.73;2;1;1;1;453;2024-01-01 18:10:18
78;2024-01-01 01:53:57;40050984.92;1;0;3;0;86;2024-01-01 18:10:30
1760;2024-01-01 18:10:24;40050984.92;3;2;1;2;86;2024-01-01 18:10:30
885;2024-01-01 09:25:02;28191486.37;3;0;2;0;691;2024-01-01 18:10:34
1734;2024-01-01 17:58:02;28191486.37;2;2;3;2;691;2024-01-01 18:10:34
1409;2024-01-01 14:59:16;43588364.67;3;1;5;1;392;2024-01-01 18:12:18
1762;2024-01-01 18:12:12;43588364.67;5;0;3;0;392;2024-01-01 18:12:18
1351;2024-01-01 14:21:58;55818807.3;3;0;1;0;88;2024-01-01 18:12:22
1705;2024-01-01 17:47:05;55818807.3;1;1;3;1;88;2024-01-01 18:12:22
1218;2024-01-01 12:57:44;48520704.47;5;0;1;0;649;2024-01-01 18:12:23
1763;2024-01-01 18:12:17;48520704.47;1;1;5;1;649;2024-01-01 18:12:23
26;2024-01-01 01:32:55;8238588.49;3;2;5;2;259;2024-01-01 18:12:35
1764;2024-01-01 18:12:29;8238588.49;5;0;3;0;259;2024-01-01 18:12:35
112;2024-01-01 02:09:09;37465837.4;4;4;2;4;970;2024-01-01 18:12:38
1765;2024-01-01 18:12:32;37465837.4;2;0;4;0;970;2024-01-01 18:12:38
1293;2024-01-01 13:42:29;35435175.63;5;0;2;0;773;2024-01-01 18:12:52
1768;2024-01-01 18:12:46;35435175.63;2;1;5;1;773;2024-01-01 18:12:52
978;2024-01-01 10:19:34;60847207.56;2;0;5;0;694;2024-01-01 18:13:04
1769;2024-01-01 18:12:58;60847207.56;5;2;2;2;694;2024-01-01 18:13:04
1288;2024-01-01 13:40:15;16326225.31;1;1;2;1;447;2024-01-01 18:14:47
1771;2024-01-01 18:14:41;16326225.31;2;0;1;0;447;2024-01-01 18:14:47
42;2024-01-01 01:40:13;6966471.11;4;1;5;1;754;2024-01-01 18:14:47
1772;2024-01-01 18:14:41;6966471.11;5;0;4;0;754;2024-01-01 18:14:47
1488;2024-01-01 15:54:22;130926228.63;1;0;4;0;434;2024-01-01 18:14:51
1636;2024-01-01 17:18:08;130926228.63;4;1;1;1;434;2024-01-01 18:14:51
1501;2024-01-01 16:02:39;46431341.88;2;0;5;0;919;2024-01-01 18:15:58
1774;2024-01-01 18:15:52;46431341.88;5;4;2;4;919;2024-01-01 18:15:58
1309;2024-01-01 13:58:10;53166698.21;2;0;1;0;361;2024-01-01 18:17:54
1775;2024-01-01 18:17:48;53166698.21;1;2;2;2;361;2024-01-01 18:17:54
1238;2024-01-01 13:09:26;5453716.04;2;0;1;0;9;2024-01-01 18:18:29
1778;2024-01-01 18:18:23;5453716.04;1;3;2;3;9;2024-01-01 18:18:29
1712;2024-01-01 17:48:44;47768712.0;5;0;4;0;929;2024-01-01 18:19:31
1781;2024-01-01 18:19:25;47768712.0;4;3;5;3;929;2024-01-01 18:19:31
1451;2024-01-01 15:28:20;31345552.31;5;0;2;0;528;2024-01-01 18:19:55
1783;2024-01-01 18:19:49;31345552.31;2;3;5;3;528;2024-01-01 18:19:55
427;2024-01-01 04:55:16;33187554.18;3;1;4;1;42;2024-01-01 18:19:56
1784;2024-01-01 18:19:50;33187554.18;4;0;3;0;42;2024-01-01 18:19:56
246;2024-01-01 03:10:39;55190321.72;3;0;5;0;783;2024-01-01 18:20:00
1766;2024-01-01 18:12:36;55190321.72;5;2;3;2;783;2024-01-01 18:20:00
1782;2024-01-01 18:19:41;52856644.4;2;0;3;0;542;2024-01-01 18:20:34
1785;2024-01-01 18:20:28;52856644.4;3;1;2;1;542;2024-01-01 18:20:34
861;2024-01-01 09:06:28;4191071.12;2;0;4;0;887;2024-01-01 18:20:42
1786;2024-01-01 18:20:36;4191071.12;4;2;2;2;887;2024-01-01 18:20:42
1092;2024-01-01 11:36:29;57742017.37;4;0;3;0;338;2024-01-01 18:20:47
1787;2024-01-01 18:20:41;57742017.37;3;1;4;1;338;2024-01-01 18:20:47
115;2024-01-01 02:10:57;80242057.67;3;0;5;0;23;2024-01-01 18:20:51
1743;2024-01-01 18:03:34;80242057.67;5;2;3;2;23;2024-01-01 18:20:51
1528;2024-01-01 16:17:27;12053642.42;5;3;4;3;286;2024-01-01 18:21:49
1789;2024-01-01 18:21:43;12053642.42;4;0;5;0;286;2024-01-01 18:21:49
886;2024-01-01 09:26:57;75597173.32;4;0;2;0;157;2024-01-01 18:22:24
1790;2024-01-01 18:22:18;75597173.32;2;3;4;3;157;2024-01-01 18:22:24
882;2024-01-01 09:23:25;36408739.15;2;0;5;0;377;2024-01-01 18:22:35
1791;2024-01-01 18:22:29;36408739.15;5;3;2;3;377;2024-01-01 18:22:35
1496;2024-01-01 16:00:17;40148230.62;4;3;5;3;35;2024-01-01 18:22:52
1792;2024-01-01 18:22:46;40148230.62;5;0;4;0;35;2024-01-01 18:22:52
1703;2024-01-01 17:46:37;15058448.86;1;4;2;4;318;2024-01-01 18:23:18
1794;2024-01-01 18:23:12;15058448.86;2;0;1;0;318;2024-01-01 18:23:18
1397;2024-01-01 14:52:44;35176904.84;4;0;1;0;136;2024-01-01 18:24:52
1797;2024-01-01 18:24:46;35176904.84;1;4;4;4;136;2024-01-01 18:24:52
280;2024-01-01 03:22:54;12090242.39;2;0;1;0;221;2024-01-01 18:30:56
1801;2024-01-01 18:30:50;12090242.39;1;1;2;1;221;2024-01-01 18:30:56
464;2024-01-01 05:20:34;118236078.65;1;0;2;0;816;2024-01-01 18:31:00
1780;2024-01-01 18:18:44;118236078.65;2;2;1;2;816;2024-01-01 18:31:00
1019;2024-01-01 10:46:16;93500842.63;3;3;4;3;326;2024-01-01 18:31:03
1802;2024-01-01 18:30:57;93500842.63;4;0;3;0;326;2024-01-01 18:31:03
300;2024-01-01 03:37:51;106901989.07;4;3;3;3;181;2024-01-01 18:31:07
1770;2024-01-01 18:14:39;106901989.07;3;0;4;0;181;2024-01-01 18:31:07
1353;2024-01-01 14:23:15;104323630.99;4;0;3;0;832;2024-01-01 18:31:38
1803;2024-01-01 18:31:32;104323630.99;3;2;4;2;832;2024-01-01 18:31:38
1385;2024-01-01 14:46:27;109614887.05;1;2;3;2;725;2024-01-01 18:31:42
1637;2024-01-01 17:19:02;109614887.05;3;0;1;0;725;2024-01-01 18:31:42
200;2024-01-01 02:48:45;43763723.76;4;3;2;3;337;2024-01-01 18:31:46
1804;2024-01-01 18:31:40;43763723.76;2;0;4;0;337;2024-01-01 18:31:46
929;2024-01-01 09:49:58;58568537.04;4;2;1;2;353;2024-01-01 18:32:52
1805;2024-01-01 18:32:46;58568537.04;1;0;4;0;353;2024-01-01 18:32:52
17;2024-01-01 01:17:16;43642539.73;5;4;4;4;306;2024-01-01 18:32:55
1806;2024-01-01 18:32:49;43642539.73;4;0;5;0;306;2024-01-01 18:32:55
141;2024-01-01 02:21:52;37138936.7;5;0;4;0;446;2024-01-01 18:32:58
1807;2024-01-01 18:32:52;37138936.7;4;4;5;4;446;2024-01-01 18:32:58
890;2024-01-01 09:29:43;49015183.67;2;0;4;0;519;2024-01-01 18:33:04
1808;2024-01-01 18:32:58;49015183.67;4;2;2;2;519;2024-01-01 18:33:04
153;2024-01-01 02:26:48;8798409.54;2;0;3;0;675;2024-01-01 18:33:25
1809;2024-01-01 18:33:19;8798409.54;3;4;2;4;675;2024-01-01 18:33:25
1373;2024-01-01 14:38:39;47638078.35;5;0;4;0;339;2024-01-01 18:33:53
1810;2024-01-01 18:33:47;47638078.35;4;3;5;3;339;2024-01-01 18:33:53
1098;2024-01-01 11:40:02;44514169.31;4;0;3;0;291;2024-01-01 18:34:12
1811;2024-01-01 18:34:06;44514169.31;3;1;4;1;291;2024-01-01 18:34:12
1091;2024-01-01 11:36:16;62451806.78;4;2;3;2;93;2024-01-01 18:34:16
1716;2024-01-01 17:49:20;62451806.78;3;0;4;0;93;2024-01-01 18:34:16
903;2024-01-01 09:36:19;10613391.94;4;0;5;0;901;2024-01-01 18:34:19
1812;2024-01-01 18:34:13;10613391.94;5;4;4;4;901;2024-01-01 18:34:19
140;2024-01-01 02:21:39;16451894.36;2;4;4;4;400;2024-01-01 18:34:19
1813;2024-01-01 18:34:13;16451894.36;4;0;2;0;400;2024-01-01 18:34:19
1538;2024-01-01 16:23:18;93558282.92;5;3;4;3;849;2024-01-01 18:35:06
1814;2024-01-01 18:35:00;93558282.92;4;0;5;0;849;2024-01-01 18:35:06
1502;2024-01-01 16:03:25;53577539.87;4;0;5;0;94;2024-01-01 18:35:08
1815;2024-01-01 18:35:02;53577539.87;5;3;4;3;94;2024-01-01 18:35:08
138;2024-01-01 02:20:19;10995856.85;2;2;5;2;198;2024-01-01 18:35:36
1817;2024-01-01 18:35:30;10995856.85;5;0;2;0;198;2024-01-01 18:35:36
491;2024-01-01 05:36:54;75184726.77;4;0;3;0;895;2024-01-01 18:35:57
1818;2024-01-01 18:35:51;75184726.77;3;4;4;4;895;2024-01-01 18:35:57
592;2024-01-01 06:32:30;63096291.18;3;0;5;0;426;2024-01-01 18:36:01
1819;2024-01-01 18:35:53;63096291.18;5;3;3;3;426;2024-01-01 18:36:01
905;2024-01-01 09:38:42;7783487.94;5;0;1;0;139;2024-01-01 18:37:10
1820;2024-01-01 18:37:04;7783487.94;1;1;5;1;139;2024-01-01 18:37:10
402;2024-01-01 04:39:19;57890894.39;3;1;4;1;403;2024-01-01 18:37:58
1822;2024-01-01 18:37:52;57890894.39;4;0;3;0;403;2024-01-01 18:37:58
340;2024-01-01 04:00:35;4845783.61;2;0;1;0;415;2024-01-01 18:38:23
1823;2024-01-01 18:38:17;4845783.61;1;4;2;4;415;2024-01-01 18:38:23
303;2024-01-01 03:38:34;46282232.0;1;1;5;1;486;2024-01-01 18:38:41
1824;2024-01-01 18:38:35;46282232.0;5;0;1;0;486;2024-01-01 18:38:41
41;2024-01-01 01:39:50;43989811.78;1;0;4;0;833;2024-01-01 18:38:47
1825;2024-01-01 18:38:41;43989811.78;4;1;1;1;833;2024-01-01 18:38:47
624;2024-01-01 06:50:21;77141156.4;3;2;2;2;496;2024-01-01 18:38:58
1827;2024-01-01 18:38:52;77141156.4;2;0;3;0;496;2024-01-01 18:38:58
1693;2024-01-01 17:44:07;94145781.21;3;0;2;0;757;2024-01-01 18:39:02
1726;2024-01-01 17:54:26;94145781.21;2;2;3;2;757;2024-01-01 18:39:02
1368;2024-01-01 14:33:44;47200498.55;2;0;4;0;534;2024-01-01 18:39:24
1828;2024-01-01 18:39:18;47200498.55;4;4;2;4;534;2024-01-01 18:39:24
133;2024-01-01 02:18:57;21057805.47;2;0;3;0;730;2024-01-01 18:39:50
1829;2024-01-01 18:39:44;21057805.47;3;4;2;4;730;2024-01-01 18:39:50
1256;2024-01-01 13:21:41;51689259.0;5;0;3;0;569;2024-01-01 18:40:11
1830;2024-01-01 18:40:05;51689259.0;3;2;5;2;569;2024-01-01 18:40:11
1280;2024-01-01 13:34:21;110187350.31;4;2;3;2;585;2024-01-01 18:40:15
1707;2024-01-01 17:47:19;110187350.31;3;0;4;0;585;2024-01-01 18:40:15
310;2024-01-01 03:42:53;102183881.1;3;3;4;3;658;2024-01-01 18:40:26
1831;2024-01-01 18:40:20;102183881.1;4;0;3;0;658;2024-01-01 18:40:26
719;2024-01-01 07:43:39;95329909.43;3;0;1;0;966;2024-01-01 18:40:30
1704;2024-01-01 17:46:55;95329909.43;1;3;3;3;966;2024-01-01 18:40:30
1475;2024-01-01 15:44:55;12651272.67;2;0;3;0;168;2024-01-01 18:40:48
1832;2024-01-01 18:40:42;12651272.67;3;4;2;4;168;2024-01-01 18:40:48
1192;2024-01-01 12:41:40;47510705.89;2;3;5;3;92;2024-01-01 18:41:19
1833;2024-01-01 18:41:13;47510705.89;5;0;2;0;92;2024-01-01 18:41:19
650;2024-01-01 07:08:01;141605971.42;5;3;1;3;272;2024-01-01 18:41:23
1627;2024-01-01 17:12:44;141605971.42;1;0;5;0;272;2024-01-01 18:41:23
1234;2024-01-01 13:06:00;25857963.65;1;3;3;3;564;2024-01-01 18:43:36
1835;2024-01-01 18:43:30;25857963.65;3;0;1;0;564;2024-01-01 18:43:36
1170;2024-01-01 12:28:39;20792473.38;3;3;4;3;396;2024-01-01 18:43:53
1836;2024-01-01 18:43:47;20792473.38;4;0;3;0;396;2024-01-01 18:43:53
389;2024-01-01 04:29:39;67580981.27;2;0;5;0;317;2024-01-01 18:44:05
1837;2024-01-01 18:43:59;67580981.27;5;2;2;2;317;2024-01-01 18:44:05
1722;2024-01-01 17:52:10;4452854.82;2;0;4;0;71;2024-01-01 18:46:42
1844;2024-01-01 18:46:36;4452854.82;4;1;2;1;71;2024-01-01 18:46:42
1358;2024-01-01 14:28:04;6826345.55;5;0;3;0;602;2024-01-01 18:48:05
1845;2024-01-01 18:47:59;6826345.55;3;4;5;4;602;2024-01-01 18:48:05
1767;2024-01-01 18:12:46;24410547.87;1;0;4;0;381;2024-01-01 18:48:25
1846;2024-01-01 18:48:19;24410547.87;4;4;1;4;381;2024-01-01 18:48:25
1387;2024-01-01 14:48:11;22578810.58;4;4;2;4;164;2024-01-01 18:48:59
